__run_id,__done,model_version,task_type,input_size,GPU0_MEMORY_USED,GPU0_USAGE,USED_MEMORY,USED_SWAP,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),GPU0_ENERGY (mJ),CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_30,CPU_USAGE_31,rouge_scores,bleu_scores,inference_time
run_76_repetition_7,DONE,gemma,summarization,short,9487.25,60.375,5181550848.0,0.0,0,94.1273193359375,73.7874755859375,0,157913,2.548524856567383,0.2976190447807312,1.7441351413726807,0.0,0.9926470518112183,0.0,0.2976190447807312,0.0,45.08893287181854,0.347222238779068,24.22658383846283,4.710144996643066,3.139880955219269,1.5476190447807312,2.6961580514907837,0.36764705181121826,0.9111253023147583,3.8690478205680847,0.81521737575531,0.6393861770629883,0.8410972952842712,0.27173912525177,0.9413819909095764,2.69345235824585,0.973294734954834,0.3571428656578064,0.625,0.78125,0.89673912525177,0.0,0.27173912525177,0.347222238779068,"{'rouge1': 0.5294117647058824, 'rouge2': 0.22680412371134023, 'rougeL': 0.40404040404040403, 'rougeLsum': 0.4901960784313725}","{'bleu': 0.14182290454164417, 'precisions': [0.5675675675675675, 0.2602739726027397, 0.09722222222222222, 0.028169014084507043], 'brevity_penalty': 1.0, 'length_ratio': 1.85, 'translation_length': 74, 'reference_length': 40}",2.221096992492676
run_51_repetition_3,DONE,qwen2.5,question_answering,long,5745.5609756097565,82.0,5264336646.243902,0.0,0,302.51763916015625,245.9832153320458,0,499301,0.0,0.0,0.24390243902439024,0.0,0.44715449868178947,0.25766104023631026,0.23965871624830293,0.2787456512451172,46.509792490703305,37.51604610536157,8.617730768715463,3.98924248392989,0.5281636831237049,0.0,0.31939606550263194,0.0,0.6245265821131264,0.6504065350788396,1.0182651891940977,0.4674797058105469,0.33255307848860577,0.3222288387577708,0.1393728256225586,0.4443771083180497,0.0,0.06097560975609756,0.4065040960544493,0.2948271239676127,0.26422765778332225,0.0,0.0,0.8478513345485781,"{'rouge1': 0.5690376569037657, 'rouge2': 0.19747899159663865, 'rougeL': 0.2761506276150627, 'rougeLsum': 0.34309623430962344}","{'bleu': 0.2089598787041043, 'precisions': [0.7084870848708487, 0.3037037037037037, 0.1449814126394052, 0.08582089552238806], 'brevity_penalty': 0.9186309191100064, 'length_ratio': 0.9217687074829932, 'translation_length': 271, 'reference_length': 294}",7.299814224243164
run_9_repetition_10,DONE,llama3,question_answering,long,6375.90243902439,82.95121951219512,5184052648.585366,0.0,0,299.492431640625,243.16253662109375,0,504929,0.377468062610161,0.13550136147475825,0.2322880349508146,0.0,0.2322880349508146,0.5574913024902344,0.5736504531488186,0.0,46.41130735816025,7.904925055620147,42.91804283421214,0.1393728256225586,2.450333106808546,0.0,0.500934205404142,0.0,0.3871467404249238,0.3426248736497832,0.24390243902439024,0.1161440174754073,0.4434589758151915,0.20325204802722466,0.1393728256225586,0.47738607918343895,0.1393728256225586,0.4006968707573123,0.37166086057337316,0.13550136147475825,0.1161440174754073,0.2409988496361709,0.0975609756097561,0.1393728256225586,"{'rouge1': 0.4938271604938272, 'rouge2': 0.15702479338842976, 'rougeL': 0.23868312757201646, 'rougeLsum': 0.34567901234567905}","{'bleu': 0.12267587276751858, 'precisions': [0.5960912052117264, 0.22875816993464052, 0.07213114754098361, 0.023026315789473683], 'brevity_penalty': 1.0, 'length_ratio': 1.0442176870748299, 'translation_length': 307, 'reference_length': 294}",7.314626932144165
run_52_repetition_7,DONE,qwen2.5,summarization,short,5743.384615384615,47.46153846153846,5271034643.692307,0.0,0,69.1641845703125,53.1315307617333,0,102532,4.180885278261625,0.0,1.9592602069561298,0.0,0.45248867915226865,0.0,0.19230769230769232,0.0,12.07010342524602,0.0,48.24122128119836,1.0519395608168383,4.802740097045898,0.4395604500403771,0.37523449384249175,0.0,0.8333333822397085,0.6318681423480694,0.8916083849393405,0.19723866536067083,0.9249084179217999,1.245421262887808,1.07453518647414,0.8371040637676532,0.4395604500403771,1.3311688349797175,0.19723866536067083,0.19230769230769232,1.8589744934668908,0.0,0.6410256899320163,0.6688963083120493,"{'rouge1': 0.5609756097560975, 'rouge2': 0.275, 'rougeL': 0.5121951219512195, 'rougeLsum': 0.5121951219512195}","{'bleu': 0.37025129330241485, 'precisions': [0.7777777777777778, 0.45454545454545453, 0.27906976744186046, 0.19047619047619047], 'brevity_penalty': 1.0, 'length_ratio': 1.125, 'translation_length': 45, 'reference_length': 40}",1.506364107131958
run_45_repetition_2,DONE,qwen2,question_answering,long,5503.818181818182,82.8409090909091,5280704232.727273,0.0,0,324.370361328125,263.3201293945458,0,545142,0.2703761729327115,0.0,0.5681818181818182,0.0,0.6926406947049227,0.0,0.595051494511691,0.15151515873995694,60.400499907406896,0.0,35.43439262563532,1.6379309567538174,2.4354248588735405,0.3246753215789795,0.10822510719299316,0.15151515873995694,0.47089685093272815,0.4301948222247037,0.5387252460826527,0.3165584477511319,0.29325511238791724,0.25032938610423694,0.4166264967484908,0.0,0.056818181818181816,0.0,0.056818181818181816,0.18939395384355026,0.25555403666062787,0.05543236840854992,0.1033057841387662,0.11363636363636363,"{'rouge1': 0.48727272727272725, 'rouge2': 0.13138686131386862, 'rougeL': 0.2, 'rougeLsum': 0.26181818181818184}","{'bleu': 0.14361457002038328, 'precisions': [0.5596590909090909, 0.2022792022792023, 0.07714285714285714, 0.04871060171919771], 'brevity_penalty': 1.0, 'length_ratio': 1.1972789115646258, 'translation_length': 352, 'reference_length': 294}",7.868143320083618
run_83_repetition_17,DONE,gemma2,summarization,long,9071.076923076924,78.38461538461539,5173588808.205129,0.0,0,275.30828857421875,221.76348876953125,0,418194,0.5040629827059232,0.0,0.5128205372737005,0.0,1.2067276392227564,0.0,1.0628618582701073,0.0,80.40395697569235,2.391899353418595,5.483566198593531,0.0,0.2503052491408128,0.0,0.06253908230708195,0.0,0.4304029269096179,0.4273504355014899,0.8274192932324532,0.17094017909123346,0.21367522997733873,0.8119658201168745,0.2564102564102564,0.47924298506516677,0.41025641025641024,0.12210012093568459,0.3511705643091446,0.6355114472218049,0.37910119081154847,0.41025641025641024,0.2564102564102564,0.0,"{'rouge1': 0.4732142857142857, 'rouge2': 0.16888888888888892, 'rougeL': 0.3083700440528634, 'rougeLsum': 0.33480176211453744}","{'bleu': 0.14423953480125656, 'precisions': [0.5310734463276836, 0.2215909090909091, 0.08, 0.04597701149425287], 'brevity_penalty': 1.0, 'length_ratio': 1.6238532110091743, 'translation_length': 177, 'reference_length': 109}",6.697541236877441
run_19_repetition_19,DONE,mistral:v0.1,generation,long,6067.928571428572,88.14285714285714,5096675254.857142,0.0,0,421.49908447265625,343.64892578125,0,739665,0.5996746506009784,0.10204081875937325,0.6338899220739093,1.3443104539598738,0.0,0.0,0.10204081875937325,0.2040816375187465,61.19778520720346,0.0,34.75766927855356,0.0,0.2721088443483625,0.0,0.2836134433746338,0.0,0.08503401279449463,0.9315089923994881,0.2040816375187465,0.10504201480320521,0.2763605458395822,0.24770777566092356,0.24770777566092356,0.3686474561691284,0.10204081875937325,0.19007602759769984,0.08503401279449463,0.14285714285714285,0.4421768699373518,0.29761907032557894,0.0,0.0,"{'rouge1': 0.5205882352941176, 'rouge2': 0.3, 'rougeL': 0.3543859649122807, 'rougeLsum': 0.37970540098199673}","{'bleu': 0.32676370251593245, 'precisions': [0.6352941176470588, 0.3867924528301887, 0.23877068557919623, 0.1943127962085308], 'brevity_penalty': 1.0, 'length_ratio': 2.125, 'translation_length': 425, 'reference_length': 200}",10.317888498306274
run_13_repetition_3,DONE,llama3.1,generation,long,6625.764705882353,84.0,5169626011.607843,0.0,0,378.34185791015625,307.9896850585792,0,691892,0.5903573503681258,0.0,0.3396149149128035,0.0,0.2260771218468161,0.1188354118197572,0.27390112596399646,0.0,65.41656059377334,0.0,29.56791337331136,0.5941770964977788,0.17037302372502347,0.0,0.12254901960784313,0.0,0.4807482887716854,0.23923390051897833,0.9354044596354166,0.3149138431923062,0.28944911208807256,0.297088529549393,0.2638736612656537,0.5115089416503905,0.493166960921942,0.18674136143104703,0.17050298055013022,0.12254901960784313,0.28011204214657054,0.28011204214657054,0.5432475968903187,0.4411764705882353,"{'rouge1': 0.48221343873517786, 'rouge2': 0.1388888888888889, 'rougeL': 0.21414141414141413, 'rougeLsum': 0.28205128205128205}","{'bleu': 0.1468460646474253, 'precisions': [0.6612377850162866, 0.28104575163398693, 0.09508196721311475, 0.02631578947368421], 'brevity_penalty': 1.0, 'length_ratio': 1.535, 'translation_length': 307, 'reference_length': 200}",9.157902717590332
run_1_repetition_18,DONE,llama2,generation,long,8865.921568627451,86.01960784313725,5105177539.764706,0.0,0,374.1510009765625,303.3793334961083,0,663697,0.7238257539038565,0.0,0.7191572376326019,0.0,0.08169935263839423,0.0,0.09337068071552351,0.0,3.62909870521695,0.5767012951420804,88.16222837859509,0.0,2.8714729944864907,0.0,0.3020816129796645,0.0,0.40149393268660005,0.64892624873741,0.4692891625797047,0.28011204214657054,0.09803921568627451,0.7110380284926471,0.28944911208807256,0.19607843137254902,0.5368814281388825,0.09337068071552351,0.11534025154861749,0.11534025154861749,0.19607843137254902,0.08169935263839423,0.4587342131371592,0.28011204214657054,"{'rouge1': 0.5504, 'rouge2': 0.20257826887661143, 'rougeL': 0.2464, 'rougeLsum': 0.3424}","{'bleu': 0.2479724919239573, 'precisions': [0.6892655367231638, 0.35410764872521244, 0.16477272727272727, 0.09401709401709402], 'brevity_penalty': 1.0, 'length_ratio': 1.77, 'translation_length': 354, 'reference_length': 200}",9.163838386535645
run_33_repetition_4,DONE,mistral:v0.3,question_answering,long,6073.833333333333,85.25,5111296256.0,0.0,0,354.04315185546875,287.8226928711083,0,585182,0.10416666666666667,0.19841269652048746,0.8835200667381287,0.12254901727040608,0.2976190447807312,0.0,0.0,0.0,75.3439873456955,12.1875,6.18568480014801,0.5050505002339681,0.3373015920321147,0.12254901727040608,0.5869452953338623,0.12254901727040608,1.09375003973643,0.646870493888855,0.8244339426358541,0.2817460298538208,0.08680556217829387,0.08333333333333333,0.12254901727040608,0.4166666666666667,0.5044934749603271,0.3075396815935771,0.2033730149269104,0.20833333333333334,0.5378028353055319,0.19841269652048746,0.08680556217829387,0.19841269652048746,"{'rouge1': 0.4943396226415094, 'rouge2': 0.15909090909090906, 'rougeL': 0.260377358490566, 'rougeLsum': 0.32075471698113206}","{'bleu': 0.1429652208001193, 'precisions': [0.5584795321637427, 0.21994134897360704, 0.08235294117647059, 0.04129793510324484], 'brevity_penalty': 1.0, 'length_ratio': 1.163265306122449, 'translation_length': 342, 'reference_length': 294}",8.558850765228271
run_41_repetition_1,DONE,qwen:7b,summarization,long,9275.024390243903,79.51219512195122,5228795654.243902,0.0,0,291.00103759765625,234.629150390625,0,531779,0.7907257080078125,0.0,0.771233023666754,0.0,0.3048780487804878,0.143472020219012,0.14781965860506383,0.0975609756097561,72.49785716359209,0.14781965860506383,15.92077436679747,0.14781965860506383,0.8966318223534561,0.0,0.21777004148901963,0.18292682926829268,0.2819548932517447,1.8046993744082567,0.3202001292531083,0.3431527789046125,0.1641651130304104,0.22502132741416372,0.1641651130304104,0.16010006462655416,0.3510717066322885,0.33787350538300304,0.2103587476218619,0.12507817803359614,0.4181001826030452,0.2322880349508146,0.1161440174754073,0.12195121951219512,"{'rouge1': 0.3496932515337423, 'rouge2': 0.10397553516819572, 'rougeL': 0.19631901840490798, 'rougeLsum': 0.26380368098159507}","{'bleu': 0.05515315529211656, 'precisions': [0.42528735632183906, 0.16153846153846155, 0.03474903474903475, 0.003875968992248062], 'brevity_penalty': 1.0, 'length_ratio': 2.3944954128440368, 'translation_length': 261, 'reference_length': 109}",7.121307373046875
run_32_repetition_14,DONE,mistral:v0.3,question_answering,short,5994.0,86.28,5075199535.786667,0.0,0,557.1937255859375,452.1382446289208,0,984044,0.39264753977457684,0.07843137105305989,0.8098253631591796,0.0,0.5697807502746582,0.0,0.14837397893269857,0.0,25.631313158671063,37.280033391316735,29.146821816762287,0.0,0.522890567779541,0.0,1.0277310943603515,0.0,0.5365769449869792,0.35904075622558596,0.5861172485351562,0.7881297429402669,0.11594202677408855,0.30846561431884767,0.13333333333333333,0.06349206288655598,0.15479640960693358,0.06349206288655598,0.1728711986541748,0.20859010060628255,0.06349206288655598,0.30306905110677085,0.3208556111653646,0.032520322799682616,"{'rouge1': 0.592391304347826, 'rouge2': 0.3005464480874317, 'rougeL': 0.5434782608695652, 'rougeLsum': 0.5869565217391305}","{'bleu': 0.12659945174104942, 'precisions': [0.43717277486910994, 0.2572178477690289, 0.12368421052631579, 0.018469656992084433], 'brevity_penalty': 1.0, 'length_ratio': 2.2209302325581395, 'translation_length': 382, 'reference_length': 172}",13.369453430175781
run_77_repetition_15,DONE,gemma,summarization,long,9499.111111111111,82.05555555555556,5133278776.888889,0.0,0,253.4117431640625,204.3998413085792,0,450340,1.103395077917311,0.0,0.2777777777777778,0.0,3.221469110912747,0.1543209950129191,0.25304807557000053,0.0,10.475040276845297,4.189814805984497,76.48751033676996,0.1543209950129191,0.9800385104285346,0.15015015337202284,0.734126991695828,0.0,0.6580687893761529,0.25853775607215035,0.8420356114705404,0.5798060099283854,0.3858024941550361,0.4254850149154663,0.4034391509162055,0.26455026202731663,0.1543209950129191,0.13227513101365831,0.5577601459291246,0.13227513101365831,0.1388888888888889,0.2963489823871189,0.2700617445839776,0.13227513101365831,"{'rouge1': 0.40329218106995884, 'rouge2': 0.10126582278481013, 'rougeL': 0.27160493827160487, 'rougeLsum': 0.3263598326359832}","{'bleu': 0.10339742871777664, 'precisions': [0.41509433962264153, 0.16113744075829384, 0.07142857142857142, 0.023923444976076555], 'brevity_penalty': 1.0, 'length_ratio': 1.944954128440367, 'translation_length': 212, 'reference_length': 109}",6.237389087677002
run_68_repetition_10,DONE,phi3.5,question_answering,short,6280.056375838926,95.75838926174497,5176223570.813423,0.0,0,6089.232788085923,5017.685852050767,0,9973210,0.2850223122027096,0.006391818411398254,0.2576132236711131,0.007895775609368445,0.19399169179417142,0.0,0.22324267137770684,0.025567273645593015,57.33459910706386,20.909471711536384,17.045551603432468,8.450286181661106,0.4950656814063155,0.05704697986577181,0.3644253993194375,0.0,0.16283157655856753,0.19668989501543493,0.12368168670859113,0.06855225403036848,0.05880472964088389,0.05864493478864631,0.05768616183492161,0.03346304925496146,0.048016586879755824,0.0436822686419391,0.038350910468389524,0.04538191084893758,0.03266407243357409,0.04135674726242987,0.0445829340275502,0.026526046599317718,"{'rouge1': 0.029492246883551235, 'rouge2': 0.012773722627737228, 'rougeL': 0.02158710854363028, 'rougeLsum': 0.02736394040741867}","{'bleu': 0.0, 'precisions': [0.03332872355137602, 0.008437067773167358, 0.0027666343892654584, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 42.0406976744186, 'translation_length': 7231, 'reference_length': 172}",147.65574955940247
